Month/Year: 05/2013
Station Location: LOS ANGELES INTERNATIONAL AIRPORT (23174)
Lat: 33.938
Lon: -118.388
Elev: 97 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23174,20130518,1453,11,FEW017, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, ,14, ,250, , , ,29.65, , , , , ,30.00, ,AA, , , ,30.00, 
23174,20130518,1553,11,FEW017, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, ,11, ,260, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130518,1653,11,FEW017, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, ,11, ,250, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130518,1753,11,FEW017, ,10.00, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, , 73, , 9, ,250, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130518,1853,11,FEW250, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 6, ,250, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130518,1953,11,CLR, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 6, ,230, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130518,2053,11,CLR, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 5, ,240, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130518,2153,11,CLR, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 5, ,VR , , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130518,2253,11,CLR, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, , 7, ,VR , , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130518,2353,11,CLR, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 3, ,350, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130519,0053,11,CLR, ,10.00, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, , 75, , 0, ,000, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130519,0153,11,CLR, ,10.00, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, , 75, , 0, ,000, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130519,0253,11,CLR, ,10.00, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, , 78, , 0, ,000, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130519,0353,11,CLR, ,10.00, , , ,59, ,15.0, ,56, ,13.1, ,53, ,11.7, , 81, , 5, ,090, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130519,0453,11,FEW012 SCT018, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, , 3, ,060, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130519,0508,11,BKN014, , 9.00, , , ,61, ,16.0, ,58, ,14.2, ,55, ,13.0, , 81, , 0, ,000, , , ,29.63, , , , , ,M, ,SP, , , ,29.98, 
23174,20130519,0533,11,BKN016, , 9.00, , , ,61, ,16.0, ,58, ,14.2, ,55, ,13.0, , 81, , 3, ,090, , , ,29.63, , , , , ,M, ,SP, , , ,29.98, 
23174,20130519,0553,11,SCT016, , 9.00, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 5, ,090, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130519,0653,11,FEW016, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 6, ,150, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130519,0753,11,SCT016, ,10.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, , 6, ,170, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130519,0853,11,FEW016, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, , 6, ,250, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130519,0953,11,FEW016, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,10, ,270, , , ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130519,1053,11,FEW016, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, ,13, ,260, , , ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130519,1153,11,FEW012, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, ,15, ,260, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130519,1253,11,FEW012, ,10.00, , , ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, , 64, ,14, ,230, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130519,1353,11,FEW012, ,10.00, , , ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, , 64, ,14, ,250, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130519,1453,11,FEW012, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, ,10, ,260, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130519,1551,11,FEW007, ,10.00, , , ,70, ,21.0, ,61, ,16.2, ,55, ,13.0, , 59, ,10, ,250, , , ,29.55, , , , , ,M, ,SP, , , ,29.90, 
23174,20130519,1553,11,FEW007, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,13, ,250, , , ,29.55, , , , , ,29.90, ,AA, , , ,29.90, 
23174,20130519,1653,11,FEW007, ,10.00, , , ,68, ,20.0, ,61, ,16.0, ,56, ,13.3, , 66, ,11, ,270, , , ,29.54, , , , , ,29.89, ,AA, , , ,29.89, 
23174,20130519,1753,11,FEW007, ,10.00, , , ,66, ,18.9, ,61, ,15.9, ,57, ,13.9, , 73, , 8, ,260, , , ,29.54, , , , , ,29.88, ,AA, , , ,29.89, 
23174,20130519,1853,11,FEW010, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, , 5, ,VR , , , ,29.54, , , , , ,29.89, ,AA, , , ,29.89, 
23174,20130519,1953,11,FEW250, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, , 5, ,250, , , ,29.55, , , , , ,29.90, ,AA, , , ,29.90, 
23174,20130519,2053,11,CLR, ,10.00, , , ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 0, ,000, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130519,2153,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, , 0, ,000, , , ,29.57, , , , , ,29.92, ,AA, , , ,29.92, 
23174,20130519,2253,11,CLR, ,10.00, , , ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 0, ,000, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130519,2353,11,CLR, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, , 5, ,120, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130520,0053,11,CLR, ,10.00, , , ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, , 84, , 6, ,100, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130520,0153,11,CLR, ,10.00, , , ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 6, ,090, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130520,0253,11,CLR, , 9.00, , , ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, , 90, , 5, ,080, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130520,0353,11,CLR, ,10.00, , , ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, , 90, , 5, ,080, , , ,29.57, , , , , ,29.92, ,AA, , , ,29.92, 
23174,20130520,0453,11,FEW014, , 7.00, ,BCFG, ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, , 90, , 7, ,130, , , ,29.58, , , , , ,29.93, ,AA, , , ,29.93, 
23174,20130520,0553,11,FEW012 SCT021, , 8.00, ,BCFG, ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 3, ,090, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130520,0646,11,FEW009 SCT012 SCT021, , 9.00, , , ,66, ,19.0, ,62, ,16.5, ,59, ,15.0, , 78, , 3, ,120, , , ,29.60, , , , , ,M, ,SP, , , ,29.95, 
23174,20130520,0653,11,FEW009 SCT012 SCT021, , 9.00, , , ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, , 76, , 0, ,000, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130520,0753,11,FEW018, , 9.00, , , ,68, ,20.0, ,62, ,16.3, ,57, ,13.9, , 68, , 3, ,140, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130520,0853,11,FEW027, ,10.00, , , ,72, ,22.2, ,63, ,17.2, ,57, ,13.9, , 59, , 3, ,VR , , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130520,0953,11,FEW050, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, , 9, ,260, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130520,1053,11,FEW060, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, ,10, ,250, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130520,1153,11,FEW080, ,10.00, , , ,73, ,22.8, ,64, ,18.0, ,59, ,15.0, , 62, ,11, ,270, , , ,29.59, , , , , ,29.94, ,AA, , , ,29.94, 
23174,20130520,1253,11,FEW100, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, ,11, ,260, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130520,1353,11,CLR, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, ,13, ,250, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130520,1453,11,CLR, ,10.00, , , ,73, ,22.8, ,65, ,18.3, ,60, ,15.6, , 64, ,14, ,270, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130520,1553,11,FEW010, ,10.00, , , ,72, ,22.2, ,65, ,18.4, ,61, ,16.1, , 68, ,15, ,260, , , ,29.55, , , , , ,29.90, ,AA, , , ,29.90, 
23174,20130520,1653,11,FEW011, ,10.00, , , ,69, ,20.6, ,64, ,17.8, ,61, ,16.1, , 76, ,10, ,270, , , ,29.54, , , , , ,29.89, ,AA, , , ,29.89, 
23174,20130520,1753,11,FEW011, ,10.00, , , ,68, ,20.0, ,64, ,17.6, ,61, ,16.1, , 78, , 6, ,240, , , ,29.54, , , , , ,29.88, ,AA, , , ,29.89, 
23174,20130520,1853,11,FEW011 SCT250, ,10.00, , , ,67, ,19.4, ,63, ,17.1, ,60, ,15.6, , 78, , 6, ,250, , , ,29.55, , , , , ,29.90, ,AA, , , ,29.90, 
23174,20130520,1953,11,FEW010, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 5, ,230, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130520,2053,11,FEW010, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 3, ,240, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130520,2153,11,FEW010, , 9.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 5, ,250, , , ,29.58, , , , , ,29.93, ,AA, , , ,29.93, 
23174,20130520,2250,11,FEW007 BKN010, ,10.00, , , ,64, ,18.0, ,62, ,16.7, ,61, ,16.0, , 90, , 0, ,000, , , ,29.59, , , , , ,M, ,SP, , , ,29.94, 
23174,20130520,2253,11,FEW007 BKN010, ,10.00, , , ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, , 0, ,000, , , ,29.58, , , , , ,29.93, ,AA, , , ,29.93, 
23174,20130520,2353,11,FEW007 BKN010, ,10.00, , , ,66, ,18.9, ,63, ,17.2, ,61, ,16.1, , 84, , 7, ,160, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130521,0053,11,FEW007 BKN010, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 6, ,100, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130521,0153,11,FEW007 BKN010, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 5, ,140, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130521,0253,11,FEW008 OVC010, , 8.00, ,BCFG, ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 6, ,120, , , ,29.55, , , , , ,29.89, ,AA, , , ,29.90, 
23174,20130521,0353,11,FEW008 OVC010, , 8.00, ,BCFG, ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 6, ,130, , , ,29.55, , , , , ,29.90, ,AA, , , ,29.90, 
23174,20130521,0453,11,FEW008 OVC010, , 7.00, ,BCFG, ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 5, ,VR , , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130521,0553,11,FEW008 OVC010, , 7.00, ,BCFG, ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, , 6, ,150, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130521,0653,11,FEW008 OVC012, , 7.00, ,BCFG, ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 5, ,140, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130521,0753,11,OVC012, , 7.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 3, ,190, , , ,29.59, , , , , ,29.94, ,AA, , , ,29.94, 
23174,20130521,0840,11,SCT012 OVC016, , 7.00, , , ,66, ,19.0, ,62, ,16.5, ,59, ,15.0, , 78, , 3, ,VR , , , ,29.59, , , , , ,M, ,SP, , , ,29.94, 
23174,20130521,0853,11,SCT012 BKN016, , 7.00, , , ,68, ,20.0, ,62, ,16.6, ,58, ,14.4, , 71, , 0, ,000, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130521,0916,11,FEW012 SCT016 BKN180, , 7.00, , , ,70, ,21.0, ,63, ,17.4, ,59, ,15.0, , 68, , 0, ,000, , , ,29.59, , , , , ,M, ,SP, , , ,29.94, 
23174,20130521,0953,11,SCT018 BKN200, , 8.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, , 0, ,000, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130521,1053,11,SCT020 BKN200, , 8.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, , 9, ,260, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130521,1153,11,FEW027 SCT100 SCT250, , 9.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, ,13, ,240, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130521,1253,11,SCT140 SCT250, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, ,13, ,260, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130521,1353,11,SCT140 SCT250, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, ,13, ,260, , , ,29.54, , , , , ,29.89, ,AA, , , ,29.89, 
23174,20130521,1453,11,FEW150 SCT250, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, ,13, ,250, , , ,29.52, , , , , ,29.87, ,AA, , , ,29.87, 
23174,20130521,1540,11,BKN012 BKN150, , 9.00, , , ,70, ,21.0, ,63, ,17.4, ,59, ,15.0, , 68, ,16, ,270, , , ,29.52, , , , , ,M, ,SP, , , ,29.87, 
23174,20130521,1553,11,OVC012, , 8.00, , , ,68, ,20.0, ,63, ,17.0, ,59, ,15.0, , 73, ,14, ,260, , , ,29.52, , , , , ,29.86, ,AA, , , ,29.87, 
23174,20130521,1653,11,OVC012, , 8.00, , , ,67, ,19.4, ,62, ,16.7, ,59, ,15.0, , 76, ,14, ,270, , , ,29.51, , , , , ,29.85, ,AA, , , ,29.86, 
23174,20130521,1753,11,OVC010, , 8.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, ,11, ,270, , , ,29.51, , , , , ,29.85, ,AA, , , ,29.86, 
23174,20130521,1853,11,OVC010, , 7.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, ,11, ,270, , , ,29.50, , , , , ,29.84, ,AA, , , ,29.85, 
23174,20130521,1904,11,OVC008, , 7.00, , , ,63, ,17.0, ,61, ,15.9, ,59, ,15.0, , 87, , 9, ,270, , , ,29.50, , , , , ,M, ,SP, , , ,29.85, 
23174,20130521,1953,11,OVC008, , 7.00, , , ,63, ,17.2, ,60, ,15.5, ,58, ,14.4, , 84, ,10, ,260, , , ,29.51, , , , , ,29.85, ,AA, , , ,29.86, 
23174,20130521,2053,11,OVC008, , 8.00, , , ,63, ,17.2, ,60, ,15.5, ,58, ,14.4, , 84, , 5, ,VR , , , ,29.51, , , , , ,29.85, ,AA, , , ,29.86, 
23174,20130521,2107,11,OVC010, , 8.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 5, ,250, , , ,29.52, , , , , ,M, ,SP, , , ,29.87, 
23174,20130521,2151,11,FEW012 SCT017, , 9.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 6, ,250, , , ,29.51, , , , , ,M, ,SP, , , ,29.86, 
23174,20130521,2153,11,FEW012 SCT017, , 9.00, , , ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, , 84, , 6, ,230, , , ,29.51, , , , , ,29.85, ,AA, , , ,29.86, 
23174,20130521,2210,11,FEW009 SCT016, ,10.00, , , ,63, ,17.0, ,58, ,14.6, ,55, ,13.0, , 75, , 5, ,250, , , ,29.51, , , , , ,M, ,SP, , , ,29.86, 
23174,20130521,2242,11,FEW009 BKN016, ,10.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 0, ,000, , , ,29.51, , , , , ,M, ,SP, , , ,29.86, 
23174,20130521,2253,11,FEW009 BKN016, ,10.00, , , ,63, ,17.2, ,60, ,15.2, ,57, ,13.9, , 81, , 0, ,000, , , ,29.51, , , , , ,29.85, ,AA, , , ,29.86, 
23174,20130521,2353,11,FEW009 OVC016, ,10.00, , , ,63, ,17.2, ,60, ,15.2, ,57, ,13.9, , 81, , 0, ,000, , , ,29.50, , , , , ,29.85, ,AA, , , ,29.85, 
23174,20130522,0053,11,FEW009 OVC016, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 3, ,200, , , ,29.49, , , , , ,29.83, ,AA, , , ,29.84, 
23174,20130522,0153,11,FEW009 OVC016, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, , 3, ,180, , , ,29.47, , , , , ,29.81, ,AA, , , ,29.82, 
23174,20130522,0253,11,FEW009 OVC016, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 7, ,130, , , ,29.46, , , , , ,29.80, ,AA, , , ,29.81, 
23174,20130522,0353,11,FEW009 OVC016, ,10.00, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, , 73, , 5, ,080, , , ,29.46, , , , , ,29.80, ,AA, , , ,29.81, 
23174,20130522,0453,11,OVC018, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, , 3, ,140, , , ,29.46, , , , , ,29.81, ,AA, , , ,29.81, 
23174,20130522,0553,11,FEW018 OVC025, ,10.00, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, , 68, , 7, ,090, , , ,29.47, , , , , ,29.82, ,AA, , , ,29.82, 
23174,20130522,0653,11,SCT019 OVC025, ,10.00, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, , 68, , 7, ,140, , , ,29.49, , , , , ,29.83, ,AA, , , ,29.84, 
23174,20130522,0753,11,BKN027 OVC032, ,10.00, , , ,66, ,18.9, ,59, ,15.0, ,54, ,12.2, , 65, , 7, ,170, , , ,29.49, , , , , ,29.83, ,AA, , , ,29.84, 
23174,20130522,0853,11,SCT027 OVC032, ,10.00, , , ,67, ,19.4, ,60, ,15.2, ,54, ,12.2, , 63, , 7, ,170, , , ,29.49, , , , , ,29.84, ,AA, , , ,29.84, 
23174,20130522,0953,11,BKN032, ,10.00, , , ,69, ,20.6, ,60, ,15.4, ,53, ,11.7, , 57, , 0, ,000, , , ,29.49, , , , , ,29.84, ,AA, , , ,29.84, 
23174,20130522,1053,11,BKN032, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,16, ,250, , , ,29.49, , , , , ,29.84, ,AA, , , ,29.84, 
23174,20130522,1153,11,SCT024 SCT032, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, ,11, ,240, ,20, ,29.48, , , , , ,29.83, ,AA, , , ,29.83, 
23174,20130522,1253,11,FEW018 SCT026, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,17, ,270, , , ,29.48, , , , , ,29.82, ,AA, , , ,29.83, 
23174,20130522,1353,11,SCT016 SCT023, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,16, ,260, , , ,29.46, , , , , ,29.81, ,AA, , , ,29.81, 
23174,20130522,1453,11,FEW016 SCT023, ,10.00, , , ,68, ,20.0, ,61, ,16.0, ,56, ,13.3, , 66, ,16, ,270, , , ,29.46, , , , , ,29.80, ,AA, , , ,29.81, 
23174,20130522,1553,11,FEW023, ,10.00, , , ,68, ,20.0, ,61, ,16.0, ,56, ,13.3, , 66, ,16, ,270, ,23, ,29.45, , , , , ,29.79, ,AA, , , ,29.80, 
23174,20130522,1653,11,CLR, ,10.00, , , ,67, ,19.4, ,60, ,15.5, ,55, ,12.8, , 66, ,14, ,250, , , ,29.44, , , , , ,29.79, ,AA, , , ,29.79, 
23174,20130522,1753,11,FEW012, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, ,11, ,250, , , ,29.44, , , , , ,29.78, ,AA, , , ,29.79, 
23174,20130522,1853,11,FEW012, ,10.00, , , ,64, ,17.8, ,57, ,14.0, ,52, ,11.1, , 65, ,11, ,250, , , ,29.45, , , , , ,29.79, ,AA, , , ,29.80, 
23174,20130522,1953,11,CLR, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 8, ,240, , , ,29.46, , , , , ,29.80, ,AA, , , ,29.81, 
23174,20130522,2053,11,CLR, ,10.00, , , ,63, ,17.2, ,55, ,12.9, ,49, ,9.4, , 60, , 7, ,240, , , ,29.48, , , , , ,29.82, ,AA, , , ,29.83, 
23174,20130522,2153,11,SCT030, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 6, ,240, , , ,29.49, , , , , ,29.83, ,AA, , , ,29.84, 
23174,20130522,2229,11,BKN022, ,10.00, , , ,63, ,17.0, ,56, ,13.2, ,50, ,10.0, , 63, , 7, ,260, , , ,29.49, , , , , ,M, ,SP, , , ,29.84, 
23174,20130522,2253,11,BKN022, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 3, ,260, , , ,29.49, , , , , ,29.83, ,AA, , , ,29.84, 
23174,20130522,2353,11,BKN024, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 3, ,250, , , ,29.49, , , , , ,29.83, ,AA, , , ,29.84, 
